"ID","recall2","impact","impact2","impact_pos_box","impact_neu_box","impact_neg_box","connect1","connect2","connect3","approach1","approach.2","approach3","course_inclusion1","course_inclusion2","course_inclusion3","normalize1","normalize2","normalize3","represent1","represent2","represent3","coursecohesion_sob1","coursecohesion_sob2","coursecohesion_sob3","coursecohesion_mor1","coursecohesion_mor2","coursecohesion_mor3","science_sob1","science_sob2","science_sob3","science_mor1","science_mor2","science_mor3","competence1","competence2","competence3","appropriate","appropriate_box","notappropriate_box","gender","race","religion","lgbtq","connect_mean","approach_mean","course_inclusion_mean","normalize_mean","represent_mean","course_belonging_mean","course_morale_mean","sci_belonging_mean","sci_morale_mean","competence_mean","gender3","race4","religion4","lgbtq2","anxdep","lgbtq_accept_uni2","manner","appropriate2","instructor"
"foxtrot_42",1,"very positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",5,5,5,4,4,5,2,1,2,3,3,3,1,2,3,2,2,2,2,3,2,1,3,3,2,3,2,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Not religious","Yes",5,4.33333333333333,1.66666666666667,3,2,2,2.33333333333333,2.33333333333333,2.33333333333333,3,"not_man","white","nonreligious","yes","1","low","brief","appropriate","foxtrot"
"foxtrot_43",1,"very positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",5,4,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,4,4,3,4,4,3,4,3,3,4,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Multiracial","Christian - Non-denominational","Yes",4.33333333333333,5,5,4.66666666666667,4.33333333333333,4.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,5,"not_man","other","christian","yes","1","low","brief","appropriate","foxtrot"
"foxtrot_44",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Man","Asian or Asian American","Christian - Protestant","No",3,3,3,3,3,3,3,3,3,3,"man","asian","christian","no","0","low","brief","appropriate","foxtrot"
"foxtrot_45",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,5,3,5,5,5,5,3,3,5,4,5,5,3,3,3,5,3,5,3,3,3,5,3,4,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Not religious","No",3,4.33333333333333,5,3.66666666666667,4.66666666666667,3,4.33333333333333,3,4,3,"not_man","asian","nonreligious","no","1","low","brief","appropriate","foxtrot"
"foxtrot_46",1,"none","neutral","","It did not change the instructor’s teaching ability","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity","","Woman","White or European American","Decline to state","No",3,3,3,3,3,3,3,3,3,3,"not_man","white",NA,"no",NA,"low","brief","appropriate","foxtrot"
"foxtrot_47",1,"moderately positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,4,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Hindu","No",3,4,4,3,3,4,3,3.66666666666667,3.33333333333333,3,"not_man","asian","otherreligion","no","1","low","brief","appropriate","foxtrot"
"foxtrot_48",1,"very positive","positive","It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",3,2,4,3,4,5,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Multiracial","Christian - Non-denominational","No",3,4,3.66666666666667,3,4,4,3,3,3.33333333333333,3,"not_man","other","christian","no","0","low","brief","appropriate","foxtrot"
"foxtrot_49",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Protestant","No",3,3,4.66666666666667,3,3,3,3,3,3,5,"not_man","white","christian","no","0","low","brief","appropriate","foxtrot"
"foxtrot_50",1,"moderately positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,3,3,4,4,4,4,4,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It helps to build community and trust in the classroom","","Woman","Black or African American","Christian - Protestant","No",3.33333333333333,4,4.33333333333333,3,3,3.33333333333333,3,3,3,5,"not_man","peer","christian","no","1","low","brief","appropriate","foxtrot"
"foxtrot_51",1,"slightly positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,4,5,4,4,4,5,5,5,3,3,3,4,4,3,4,4,4,5,4,4,3,3,3,3,3,4,5,5,5,"Agree","It helps students get to know their instructor,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","White or European American","Christian - Protestant","No",4.33333333333333,4,5,3,3.66666666666667,4,4.33333333333333,3,3.33333333333333,5,"not_man","white","christian","no","0","low","brief","appropriate","foxtrot"
"foxtrot_52",1,"slightly positive","positive","It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",3,3,3,4,4,4,5,5,5,3,3,3,3,3,3,4,4,4,3,3,3,4,4,4,3,4,4,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Woman","White or European American","Not religious","No",3,4,5,3,3,4,3,4,3.66666666666667,NA,"not_man","white","nonreligious","no","1","low","brief","appropriate","foxtrot"
"foxtrot_53",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,4,3,3,3,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,5,5,5,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","White or European American","Christian - Catholic","No",3.33333333333333,3.33333333333333,4,3.33333333333333,4,3,3,3,3.33333333333333,5,"man","white","christian","no","1","low","brief","appropriate","foxtrot"
"foxtrot_54",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,4,3,3,3,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,"Strongly agree","It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Hindu","No",3.33333333333333,3,4.33333333333333,3,3,3,3,3,3,5,"not_man","asian","otherreligion","no","0","low","brief","appropriate","foxtrot"
"foxtrot_55",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Non-denominational","No",3,3,4,3,3,3,3,3,3,3,"not_man","white","christian","no","1","low","brief","appropriate","foxtrot"
"foxtrot_56",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Hispanic, Latina/o/x, or Spanish origin","Not religious","No",3,3,4,3,3,3,3,3,3,3,"man","peer","nonreligious","no","0","low","brief","appropriate","foxtrot"
"foxtrot_57",1,"none","neutral","","It did not change the instructor’s teaching ability","",3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Non-denominational","No",3,3.33333333333333,4,3,3,3,3,3,3,3,"not_man","white","christian","no","1","low","brief","appropriate","foxtrot"
